id,Transcript,QX1410,transcript_CTROP,structure
OG0016120,0,1,0,none:one:none
OG0016121,0,1,0,none:one:none
OG0016122,0,1,0,none:one:none
OG0016123,0,1,0,none:one:none
OG0016124,0,1,0,none:one:none
OG0016125,0,1,0,none:one:none
OG0016126,0,1,0,none:one:none
OG0016127,0,1,0,none:one:none
OG0016128,0,1,0,none:one:none
OG0016129,0,1,0,none:one:none
OG0016130,0,1,0,none:one:none
OG0016131,0,1,0,none:one:none
OG0016132,0,1,0,none:one:none
OG0016133,0,1,0,none:one:none
OG0016134,0,1,0,none:one:none
OG0016135,0,1,0,none:one:none
OG0016136,0,1,0,none:one:none
OG0016137,0,1,0,none:one:none
OG0016138,0,1,0,none:one:none
OG0016139,0,1,0,none:one:none
OG0016140,0,1,0,none:one:none
OG0016141,0,1,0,none:one:none
OG0016142,0,1,0,none:one:none
OG0016143,0,1,0,none:one:none
OG0016144,0,1,0,none:one:none
OG0016145,0,1,0,none:one:none
OG0016146,0,1,0,none:one:none
OG0016147,0,1,0,none:one:none
OG0016148,0,1,0,none:one:none
OG0016149,0,1,0,none:one:none
OG0016150,0,1,0,none:one:none
OG0016151,0,1,0,none:one:none
OG0016152,0,1,0,none:one:none
OG0016153,0,1,0,none:one:none
OG0016154,0,1,0,none:one:none
OG0016155,0,1,0,none:one:none
OG0016156,0,1,0,none:one:none
OG0016157,0,1,0,none:one:none
OG0016158,0,1,0,none:one:none
OG0016159,0,1,0,none:one:none
OG0016160,0,1,0,none:one:none
OG0016161,0,1,0,none:one:none
OG0016162,0,1,0,none:one:none
OG0016163,0,1,0,none:one:none
OG0016164,0,1,0,none:one:none
OG0016165,0,1,0,none:one:none
OG0016166,0,1,0,none:one:none
OG0016167,0,1,0,none:one:none
OG0016168,0,1,0,none:one:none
OG0016169,0,1,0,none:one:none
OG0016170,0,1,0,none:one:none
OG0016171,0,1,0,none:one:none
OG0016172,0,1,0,none:one:none
OG0016173,0,1,0,none:one:none
OG0016174,0,1,0,none:one:none
OG0016175,0,1,0,none:one:none
OG0016176,0,1,0,none:one:none
OG0016177,0,1,0,none:one:none
OG0016178,0,1,0,none:one:none
OG0016179,0,1,0,none:one:none
OG0016180,0,1,0,none:one:none
OG0016181,0,1,0,none:one:none
OG0016182,0,1,0,none:one:none
OG0016183,0,1,0,none:one:none
OG0016184,0,1,0,none:one:none
OG0016185,0,1,0,none:one:none
OG0016186,0,1,0,none:one:none
OG0016187,0,1,0,none:one:none
OG0016188,0,1,0,none:one:none
OG0016189,0,1,0,none:one:none
OG0016190,0,1,0,none:one:none
OG0016191,0,1,0,none:one:none
OG0016192,0,1,0,none:one:none
OG0016193,0,1,0,none:one:none
OG0016194,0,1,0,none:one:none
OG0016195,0,1,0,none:one:none
OG0016196,0,1,0,none:one:none
OG0016197,0,1,0,none:one:none
OG0016198,0,1,0,none:one:none
OG0016199,0,1,0,none:one:none
OG0016200,0,1,0,none:one:none
OG0016201,0,1,0,none:one:none
OG0016202,0,1,0,none:one:none
OG0016203,0,1,0,none:one:none
OG0016204,0,1,0,none:one:none
OG0016205,0,1,0,none:one:none
OG0016206,0,1,0,none:one:none
OG0016207,0,1,0,none:one:none
OG0016208,0,1,0,none:one:none
OG0016209,0,1,0,none:one:none
OG0016210,0,1,0,none:one:none
OG0016211,0,1,0,none:one:none
OG0016212,0,1,0,none:one:none
OG0016213,0,1,0,none:one:none
OG0016214,0,1,0,none:one:none
OG0016215,0,1,0,none:one:none
OG0016216,0,1,0,none:one:none
OG0016217,0,1,0,none:one:none
OG0016218,0,1,0,none:one:none
OG0016219,0,1,0,none:one:none
OG0016220,0,1,0,none:one:none
OG0016221,0,1,0,none:one:none
OG0016222,0,1,0,none:one:none
OG0016223,0,1,0,none:one:none
OG0016224,0,1,0,none:one:none
OG0016225,0,1,0,none:one:none
OG0016226,0,1,0,none:one:none
OG0016227,0,1,0,none:one:none
OG0016228,0,1,0,none:one:none
OG0016229,0,1,0,none:one:none
OG0016230,0,1,0,none:one:none
OG0016231,0,1,0,none:one:none
OG0016232,0,1,0,none:one:none
OG0016233,0,1,0,none:one:none
OG0016234,0,1,0,none:one:none
OG0016235,0,1,0,none:one:none
OG0016236,0,1,0,none:one:none
OG0016237,0,1,0,none:one:none
OG0016238,0,1,0,none:one:none
OG0016239,0,1,0,none:one:none
OG0016240,0,1,0,none:one:none
OG0016241,0,1,0,none:one:none
OG0016242,0,1,0,none:one:none
OG0016243,0,1,0,none:one:none
OG0016244,0,1,0,none:one:none
OG0016245,0,1,0,none:one:none
OG0016246,0,1,0,none:one:none
OG0016247,0,1,0,none:one:none
OG0016248,0,1,0,none:one:none
OG0016249,0,1,0,none:one:none
OG0016250,0,1,0,none:one:none
OG0016251,0,1,0,none:one:none
OG0016252,0,1,0,none:one:none
OG0016253,0,1,0,none:one:none
OG0016254,0,1,0,none:one:none
OG0016255,0,1,0,none:one:none
OG0016256,0,1,0,none:one:none
OG0016257,0,1,0,none:one:none
OG0016258,0,1,0,none:one:none
OG0016259,0,1,0,none:one:none
OG0016260,0,1,0,none:one:none
OG0016261,0,1,0,none:one:none
OG0016262,0,1,0,none:one:none
OG0016263,0,1,0,none:one:none
OG0016264,0,1,0,none:one:none
OG0016265,0,1,0,none:one:none
OG0016266,0,1,0,none:one:none
OG0016267,0,1,0,none:one:none
OG0016268,0,1,0,none:one:none
OG0016269,0,1,0,none:one:none
OG0016270,0,1,0,none:one:none
OG0016271,0,1,0,none:one:none
OG0016272,0,1,0,none:one:none
OG0016273,0,1,0,none:one:none
OG0016274,0,1,0,none:one:none
OG0016275,0,1,0,none:one:none
OG0016276,0,1,0,none:one:none
OG0016277,0,1,0,none:one:none
OG0016278,0,1,0,none:one:none
OG0016279,0,1,0,none:one:none
OG0016280,0,1,0,none:one:none
OG0016281,0,1,0,none:one:none
OG0016282,0,1,0,none:one:none
OG0016283,0,1,0,none:one:none
OG0016284,0,1,0,none:one:none
OG0016285,0,1,0,none:one:none
OG0016286,0,1,0,none:one:none
OG0016287,0,1,0,none:one:none
OG0016288,0,1,0,none:one:none
OG0016289,0,1,0,none:one:none
OG0016290,0,1,0,none:one:none
OG0016291,0,1,0,none:one:none
OG0016292,0,1,0,none:one:none
OG0016293,0,1,0,none:one:none
OG0016294,0,1,0,none:one:none
OG0016295,0,1,0,none:one:none
OG0016296,0,1,0,none:one:none
OG0016297,0,1,0,none:one:none
OG0016298,0,1,0,none:one:none
OG0016299,0,1,0,none:one:none
OG0016300,0,1,0,none:one:none
OG0016301,0,1,0,none:one:none
OG0016302,0,1,0,none:one:none
OG0016303,0,1,0,none:one:none
OG0016304,0,1,0,none:one:none
OG0016305,0,1,0,none:one:none
OG0016306,0,1,0,none:one:none
OG0016307,0,1,0,none:one:none
OG0016308,0,1,0,none:one:none
OG0016309,0,1,0,none:one:none
OG0016310,0,1,0,none:one:none
OG0016311,0,1,0,none:one:none
OG0016312,0,1,0,none:one:none
OG0016313,0,1,0,none:one:none
OG0016314,0,1,0,none:one:none
OG0016315,0,1,0,none:one:none
OG0016316,0,1,0,none:one:none
OG0016317,0,1,0,none:one:none
OG0016318,0,1,0,none:one:none
OG0016319,0,1,0,none:one:none
OG0016320,0,1,0,none:one:none
OG0016321,0,1,0,none:one:none
OG0016322,0,1,0,none:one:none
OG0016323,0,1,0,none:one:none
OG0016324,0,1,0,none:one:none
OG0016325,0,1,0,none:one:none
OG0016326,0,1,0,none:one:none
OG0016327,0,1,0,none:one:none
OG0016328,0,1,0,none:one:none
OG0016329,0,1,0,none:one:none
OG0016330,0,1,0,none:one:none
OG0016331,0,1,0,none:one:none
OG0016332,0,1,0,none:one:none
OG0016333,0,1,0,none:one:none
OG0016334,0,1,0,none:one:none
OG0016335,0,1,0,none:one:none
OG0016336,0,1,0,none:one:none
OG0016337,0,1,0,none:one:none
OG0016338,0,1,0,none:one:none
OG0016339,0,1,0,none:one:none
OG0016340,0,1,0,none:one:none
OG0016341,0,1,0,none:one:none
OG0016342,0,1,0,none:one:none
OG0016343,0,1,0,none:one:none
OG0016344,0,1,0,none:one:none
OG0016345,0,1,0,none:one:none
OG0016346,0,1,0,none:one:none
OG0016347,0,1,0,none:one:none
OG0016348,0,1,0,none:one:none
OG0016349,0,1,0,none:one:none
OG0016350,0,1,0,none:one:none
OG0016351,0,1,0,none:one:none
OG0016352,0,1,0,none:one:none
OG0016353,0,1,0,none:one:none
OG0016354,0,1,0,none:one:none
OG0016355,0,1,0,none:one:none
OG0016356,0,1,0,none:one:none
OG0016357,0,1,0,none:one:none
OG0016358,0,1,0,none:one:none
OG0016359,0,1,0,none:one:none
OG0016360,0,1,0,none:one:none
OG0016361,0,1,0,none:one:none
OG0016362,0,1,0,none:one:none
OG0016363,0,1,0,none:one:none
OG0016364,0,1,0,none:one:none
OG0016365,0,1,0,none:one:none
OG0016366,0,1,0,none:one:none
OG0016367,0,1,0,none:one:none
OG0016368,0,1,0,none:one:none
OG0016369,0,1,0,none:one:none
OG0016370,0,1,0,none:one:none
OG0016371,0,1,0,none:one:none
OG0016372,0,1,0,none:one:none
OG0016373,0,1,0,none:one:none
OG0016374,0,1,0,none:one:none
OG0016375,0,1,0,none:one:none
OG0016376,0,1,0,none:one:none
OG0016377,0,1,0,none:one:none
OG0016378,0,1,0,none:one:none
OG0016379,0,1,0,none:one:none
OG0016380,0,1,0,none:one:none
OG0016381,0,1,0,none:one:none
OG0016382,0,1,0,none:one:none
OG0016383,0,1,0,none:one:none
OG0016384,0,1,0,none:one:none
OG0016385,0,1,0,none:one:none
OG0016386,0,1,0,none:one:none
OG0016387,0,1,0,none:one:none
OG0016388,0,1,0,none:one:none
OG0016389,0,1,0,none:one:none
OG0016390,0,1,0,none:one:none
OG0016391,0,1,0,none:one:none
OG0016392,0,1,0,none:one:none
OG0016393,0,1,0,none:one:none
OG0016394,0,1,0,none:one:none
OG0016395,0,1,0,none:one:none
OG0016396,0,1,0,none:one:none
OG0016397,0,1,0,none:one:none
OG0016398,0,1,0,none:one:none
OG0016399,0,1,0,none:one:none
OG0016400,0,1,0,none:one:none
OG0016401,0,1,0,none:one:none
OG0016402,0,1,0,none:one:none
OG0016403,0,1,0,none:one:none
OG0016404,0,1,0,none:one:none
OG0016405,0,1,0,none:one:none
OG0016406,0,1,0,none:one:none
OG0016407,0,1,0,none:one:none
OG0016408,0,1,0,none:one:none
OG0016409,0,1,0,none:one:none
OG0016410,0,1,0,none:one:none
OG0016411,0,1,0,none:one:none
OG0016412,0,1,0,none:one:none
OG0016413,0,1,0,none:one:none
OG0016414,0,1,0,none:one:none
OG0016415,0,1,0,none:one:none
OG0016416,0,1,0,none:one:none
OG0016417,0,1,0,none:one:none
OG0016418,0,1,0,none:one:none
OG0016419,0,1,0,none:one:none
OG0016420,0,1,0,none:one:none
OG0016421,0,1,0,none:one:none
OG0016422,0,1,0,none:one:none
OG0016423,0,1,0,none:one:none
OG0016424,0,1,0,none:one:none
OG0016425,0,1,0,none:one:none
OG0016426,0,1,0,none:one:none
OG0016427,0,1,0,none:one:none
OG0016428,0,1,0,none:one:none
OG0016429,0,1,0,none:one:none
OG0016430,0,1,0,none:one:none
OG0016431,0,1,0,none:one:none
OG0016432,0,1,0,none:one:none
OG0016433,0,1,0,none:one:none
OG0016434,0,1,0,none:one:none
OG0016435,0,1,0,none:one:none
OG0016436,0,1,0,none:one:none
OG0016437,0,1,0,none:one:none
OG0016438,0,1,0,none:one:none
OG0016439,0,1,0,none:one:none
OG0016440,0,1,0,none:one:none
OG0016441,0,1,0,none:one:none
OG0016442,0,1,0,none:one:none
OG0016443,0,1,0,none:one:none
OG0016444,0,1,0,none:one:none
OG0016445,0,1,0,none:one:none
OG0016446,0,1,0,none:one:none
OG0016447,0,1,0,none:one:none
OG0016448,0,1,0,none:one:none
OG0016449,0,1,0,none:one:none
OG0016450,0,1,0,none:one:none
OG0016451,0,1,0,none:one:none
OG0016452,0,1,0,none:one:none
OG0016453,0,1,0,none:one:none
OG0016454,0,1,0,none:one:none
OG0016455,0,1,0,none:one:none
OG0016456,0,1,0,none:one:none
OG0016457,0,1,0,none:one:none
OG0016458,0,1,0,none:one:none
OG0016459,0,1,0,none:one:none
OG0016460,0,1,0,none:one:none
OG0016461,0,1,0,none:one:none
OG0016462,0,1,0,none:one:none
OG0016463,0,1,0,none:one:none
OG0016464,0,1,0,none:one:none
OG0016465,0,1,0,none:one:none
OG0016466,0,1,0,none:one:none
OG0016467,0,1,0,none:one:none
OG0016468,0,1,0,none:one:none
OG0016469,0,1,0,none:one:none
OG0016470,0,1,0,none:one:none
OG0016471,0,1,0,none:one:none
OG0016472,0,1,0,none:one:none
OG0016473,0,1,0,none:one:none
OG0016474,0,1,0,none:one:none
OG0016475,0,1,0,none:one:none
OG0016476,0,1,0,none:one:none
OG0016477,0,1,0,none:one:none
OG0016478,0,1,0,none:one:none
OG0016479,0,1,0,none:one:none
OG0016480,0,1,0,none:one:none
OG0016481,0,1,0,none:one:none
OG0016482,0,1,0,none:one:none
OG0016483,0,1,0,none:one:none
OG0016484,0,1,0,none:one:none
OG0016485,0,1,0,none:one:none
OG0016486,0,1,0,none:one:none
OG0016487,0,1,0,none:one:none
OG0016488,0,1,0,none:one:none
OG0016489,0,1,0,none:one:none
OG0016490,0,1,0,none:one:none
OG0016491,0,1,0,none:one:none
OG0016492,0,1,0,none:one:none
OG0016493,0,1,0,none:one:none
OG0016494,0,1,0,none:one:none
OG0016495,0,1,0,none:one:none
OG0016496,0,1,0,none:one:none
OG0016497,0,1,0,none:one:none
OG0016498,0,1,0,none:one:none
OG0016499,0,1,0,none:one:none
OG0016500,0,1,0,none:one:none
OG0016501,0,1,0,none:one:none
OG0016502,0,1,0,none:one:none
OG0016503,0,1,0,none:one:none
OG0016504,0,1,0,none:one:none
OG0016505,0,1,0,none:one:none
OG0016506,0,1,0,none:one:none
OG0016507,0,1,0,none:one:none
OG0016508,0,1,0,none:one:none
OG0016509,0,1,0,none:one:none
OG0016510,0,1,0,none:one:none
OG0016511,0,1,0,none:one:none
OG0016512,0,1,0,none:one:none
OG0016513,0,1,0,none:one:none
OG0016514,0,1,0,none:one:none
OG0016515,0,1,0,none:one:none
OG0016516,0,1,0,none:one:none
OG0016517,0,1,0,none:one:none
OG0016518,0,1,0,none:one:none
OG0016519,0,1,0,none:one:none
OG0016520,0,1,0,none:one:none
OG0016521,0,1,0,none:one:none
OG0016522,0,1,0,none:one:none
OG0016523,0,1,0,none:one:none
OG0016524,0,1,0,none:one:none
OG0016525,0,1,0,none:one:none
OG0016526,0,1,0,none:one:none
OG0016527,0,1,0,none:one:none
OG0016528,0,1,0,none:one:none
OG0016529,0,1,0,none:one:none
OG0016530,0,1,0,none:one:none
OG0016531,0,1,0,none:one:none
OG0016532,0,1,0,none:one:none
OG0016533,0,1,0,none:one:none
OG0016534,0,1,0,none:one:none
OG0016535,0,1,0,none:one:none
OG0016536,0,1,0,none:one:none
OG0016537,0,1,0,none:one:none
OG0016538,0,1,0,none:one:none
OG0016539,0,1,0,none:one:none
OG0016540,0,1,0,none:one:none
OG0016541,0,1,0,none:one:none
OG0016542,0,1,0,none:one:none
OG0016543,0,1,0,none:one:none
OG0016544,0,1,0,none:one:none
OG0016545,0,1,0,none:one:none
OG0016546,0,1,0,none:one:none
OG0016547,0,1,0,none:one:none
OG0016548,0,1,0,none:one:none
OG0016549,0,1,0,none:one:none
OG0016550,0,1,0,none:one:none
OG0016551,0,1,0,none:one:none
OG0016552,0,1,0,none:one:none
OG0016553,0,1,0,none:one:none
OG0016554,0,1,0,none:one:none
OG0016555,0,1,0,none:one:none
OG0016556,0,1,0,none:one:none
OG0016557,0,1,0,none:one:none
OG0016558,0,1,0,none:one:none
OG0016559,0,1,0,none:one:none
OG0016560,0,1,0,none:one:none
OG0016561,0,1,0,none:one:none
OG0016562,0,1,0,none:one:none
OG0016563,0,1,0,none:one:none
OG0016564,0,1,0,none:one:none
OG0016565,0,1,0,none:one:none
OG0016566,0,1,0,none:one:none
OG0016567,0,1,0,none:one:none
OG0016568,0,1,0,none:one:none
OG0016569,0,1,0,none:one:none
OG0016570,0,1,0,none:one:none
OG0016571,0,1,0,none:one:none
OG0016572,0,1,0,none:one:none
OG0016573,0,1,0,none:one:none
OG0016574,0,1,0,none:one:none
OG0016575,0,1,0,none:one:none
OG0016576,0,1,0,none:one:none
OG0016577,0,1,0,none:one:none
OG0016578,0,1,0,none:one:none
OG0016579,0,1,0,none:one:none
OG0016580,0,1,0,none:one:none
OG0016581,0,1,0,none:one:none
OG0016582,0,1,0,none:one:none
OG0016583,0,1,0,none:one:none
OG0016584,0,1,0,none:one:none
OG0016585,0,1,0,none:one:none
OG0016586,0,1,0,none:one:none
OG0016587,0,1,0,none:one:none
OG0016588,0,1,0,none:one:none
OG0016589,0,1,0,none:one:none
OG0016590,0,1,0,none:one:none
OG0016591,0,1,0,none:one:none
OG0016592,0,1,0,none:one:none
OG0016593,0,1,0,none:one:none
OG0016594,0,1,0,none:one:none
OG0016595,0,1,0,none:one:none
OG0016596,0,1,0,none:one:none
OG0016597,0,1,0,none:one:none
OG0016598,0,1,0,none:one:none
OG0016599,0,1,0,none:one:none
OG0016600,0,1,0,none:one:none
OG0016601,0,1,0,none:one:none
OG0016602,0,1,0,none:one:none
OG0016603,0,1,0,none:one:none
OG0016604,0,1,0,none:one:none
OG0016605,0,1,0,none:one:none
OG0016606,0,1,0,none:one:none
OG0016607,0,1,0,none:one:none
OG0016608,0,1,0,none:one:none
OG0016609,0,1,0,none:one:none
OG0016610,0,1,0,none:one:none
OG0016611,0,1,0,none:one:none
OG0016612,0,1,0,none:one:none
OG0016613,0,1,0,none:one:none
OG0016614,0,1,0,none:one:none
OG0016615,0,1,0,none:one:none
OG0016616,0,1,0,none:one:none
OG0016617,0,1,0,none:one:none
OG0016618,0,1,0,none:one:none
OG0016619,0,1,0,none:one:none
OG0016620,0,1,0,none:one:none
OG0016621,0,1,0,none:one:none
OG0016622,0,1,0,none:one:none
OG0016623,0,1,0,none:one:none
OG0016624,0,1,0,none:one:none
OG0016625,0,1,0,none:one:none
OG0016626,0,1,0,none:one:none
OG0016627,0,1,0,none:one:none
OG0016628,0,1,0,none:one:none
OG0016629,0,1,0,none:one:none
OG0016630,0,1,0,none:one:none
OG0016631,0,1,0,none:one:none
OG0016632,0,1,0,none:one:none
OG0016633,0,1,0,none:one:none
OG0016634,0,1,0,none:one:none
OG0016635,0,1,0,none:one:none
OG0016636,0,1,0,none:one:none
OG0016637,0,1,0,none:one:none
OG0016638,0,1,0,none:one:none
OG0016639,0,1,0,none:one:none
OG0016640,0,1,0,none:one:none
OG0016641,0,1,0,none:one:none
OG0016642,0,1,0,none:one:none
OG0016643,0,1,0,none:one:none
OG0016644,0,1,0,none:one:none
OG0016645,0,1,0,none:one:none
OG0016646,0,1,0,none:one:none
OG0016647,0,1,0,none:one:none
OG0016648,0,1,0,none:one:none
OG0016649,0,1,0,none:one:none
OG0016650,0,1,0,none:one:none
OG0016651,0,1,0,none:one:none
OG0016652,0,1,0,none:one:none
OG0016653,0,1,0,none:one:none
OG0016654,0,1,0,none:one:none
OG0016655,0,1,0,none:one:none
OG0016656,0,1,0,none:one:none
OG0016657,0,1,0,none:one:none
OG0016658,0,1,0,none:one:none
OG0016659,0,1,0,none:one:none
OG0016660,0,1,0,none:one:none
OG0016661,0,1,0,none:one:none
OG0016662,0,1,0,none:one:none
OG0016663,0,1,0,none:one:none
OG0016664,0,1,0,none:one:none
OG0016665,0,1,0,none:one:none
OG0016666,0,1,0,none:one:none
OG0016667,0,1,0,none:one:none
OG0016668,0,1,0,none:one:none
OG0016669,0,1,0,none:one:none
OG0016670,0,1,0,none:one:none
OG0016671,0,1,0,none:one:none
OG0016672,0,1,0,none:one:none
OG0016673,0,1,0,none:one:none
OG0016674,0,1,0,none:one:none
OG0016675,0,1,0,none:one:none
OG0016676,0,1,0,none:one:none
OG0016677,0,1,0,none:one:none
OG0016678,0,1,0,none:one:none
OG0016679,0,1,0,none:one:none
OG0016680,0,1,0,none:one:none
OG0016681,0,1,0,none:one:none
OG0016682,0,1,0,none:one:none
OG0016683,0,1,0,none:one:none
OG0016684,0,1,0,none:one:none
OG0016685,0,1,0,none:one:none
OG0016686,0,1,0,none:one:none
OG0016687,0,1,0,none:one:none
OG0016688,0,1,0,none:one:none
OG0016689,0,1,0,none:one:none
OG0016690,0,1,0,none:one:none
OG0016691,0,1,0,none:one:none
OG0016692,0,1,0,none:one:none
OG0016693,0,1,0,none:one:none
OG0016694,0,1,0,none:one:none
OG0016695,0,1,0,none:one:none
OG0016696,0,1,0,none:one:none
OG0016697,0,1,0,none:one:none
OG0016698,0,1,0,none:one:none
OG0016699,0,1,0,none:one:none
OG0016700,0,1,0,none:one:none
OG0016701,0,1,0,none:one:none
OG0016702,0,1,0,none:one:none
OG0016703,0,1,0,none:one:none
OG0016704,0,1,0,none:one:none
OG0016705,0,1,0,none:one:none
OG0016706,0,1,0,none:one:none
OG0016707,0,1,0,none:one:none
OG0016708,0,1,0,none:one:none
OG0016709,0,1,0,none:one:none
OG0016710,0,1,0,none:one:none
OG0016711,0,1,0,none:one:none
OG0016712,0,1,0,none:one:none
OG0016713,0,1,0,none:one:none
OG0016714,0,1,0,none:one:none
OG0016715,0,1,0,none:one:none
OG0016716,0,1,0,none:one:none
OG0016717,0,1,0,none:one:none
OG0016718,0,1,0,none:one:none
OG0016719,0,1,0,none:one:none
OG0016720,0,1,0,none:one:none
OG0016721,0,1,0,none:one:none
OG0016722,0,1,0,none:one:none
OG0016723,0,1,0,none:one:none
OG0016724,0,1,0,none:one:none
OG0016725,0,1,0,none:one:none
OG0016726,0,1,0,none:one:none
OG0016727,0,1,0,none:one:none
OG0016728,0,1,0,none:one:none
OG0016729,0,1,0,none:one:none
OG0016730,0,1,0,none:one:none
OG0016731,0,1,0,none:one:none
OG0016732,0,1,0,none:one:none
OG0016733,0,1,0,none:one:none
OG0016734,0,1,0,none:one:none
OG0016735,0,1,0,none:one:none
OG0016736,0,1,0,none:one:none
OG0016737,0,1,0,none:one:none
OG0016738,0,1,0,none:one:none
OG0016739,0,1,0,none:one:none
OG0016740,0,1,0,none:one:none
OG0016741,0,1,0,none:one:none
OG0016742,0,1,0,none:one:none
OG0016743,0,1,0,none:one:none
OG0016744,0,1,0,none:one:none
OG0016745,0,1,0,none:one:none
OG0016746,0,1,0,none:one:none
OG0016747,0,1,0,none:one:none
OG0016748,0,1,0,none:one:none
OG0016749,0,1,0,none:one:none
OG0016750,0,1,0,none:one:none
OG0016751,0,1,0,none:one:none
OG0016752,0,1,0,none:one:none
OG0016753,0,1,0,none:one:none
OG0016754,0,1,0,none:one:none
OG0016755,0,1,0,none:one:none
OG0016756,0,1,0,none:one:none
OG0016757,0,1,0,none:one:none
OG0016758,0,1,0,none:one:none
OG0016759,0,1,0,none:one:none
OG0016760,0,1,0,none:one:none
OG0016761,0,1,0,none:one:none
OG0016762,0,1,0,none:one:none
OG0016763,0,1,0,none:one:none
OG0016764,0,1,0,none:one:none
OG0016765,0,1,0,none:one:none
OG0016766,0,1,0,none:one:none
OG0016767,0,1,0,none:one:none
OG0016768,0,1,0,none:one:none
OG0016769,0,1,0,none:one:none
OG0016770,0,1,0,none:one:none
OG0016771,0,1,0,none:one:none
OG0016772,0,1,0,none:one:none
OG0016773,0,1,0,none:one:none
OG0016774,0,1,0,none:one:none
OG0016775,0,1,0,none:one:none
OG0016776,0,1,0,none:one:none
OG0016777,0,1,0,none:one:none
OG0016778,0,1,0,none:one:none
OG0016779,0,1,0,none:one:none
OG0016780,0,1,0,none:one:none
OG0016781,0,1,0,none:one:none
OG0016782,0,1,0,none:one:none
OG0016783,0,1,0,none:one:none
OG0016784,0,1,0,none:one:none
OG0016785,0,1,0,none:one:none
OG0016786,0,1,0,none:one:none
OG0016787,0,1,0,none:one:none
OG0016788,0,1,0,none:one:none
OG0016789,0,1,0,none:one:none
OG0016790,0,1,0,none:one:none
OG0016791,0,1,0,none:one:none
OG0016792,0,1,0,none:one:none
OG0016793,0,1,0,none:one:none
OG0016794,0,1,0,none:one:none
OG0016795,0,1,0,none:one:none
OG0016796,0,1,0,none:one:none
OG0016797,0,1,0,none:one:none
OG0016798,0,1,0,none:one:none
OG0016799,0,1,0,none:one:none
OG0016800,0,1,0,none:one:none
OG0016801,0,1,0,none:one:none
OG0016802,0,1,0,none:one:none
OG0016803,0,1,0,none:one:none
OG0016804,0,1,0,none:one:none
OG0016805,0,1,0,none:one:none
OG0016806,0,1,0,none:one:none
OG0016807,0,1,0,none:one:none
OG0016808,0,1,0,none:one:none
OG0016809,0,1,0,none:one:none
OG0016810,0,1,0,none:one:none
OG0016811,0,1,0,none:one:none
OG0016812,0,1,0,none:one:none
OG0016813,0,1,0,none:one:none
OG0016814,0,1,0,none:one:none
OG0016815,0,1,0,none:one:none
OG0016816,0,1,0,none:one:none
OG0016817,0,1,0,none:one:none
OG0016818,0,1,0,none:one:none
OG0016819,0,1,0,none:one:none
OG0016820,0,1,0,none:one:none
OG0016821,0,1,0,none:one:none
OG0016822,0,1,0,none:one:none
OG0016823,0,1,0,none:one:none
OG0016824,0,1,0,none:one:none
OG0016825,0,1,0,none:one:none
OG0016826,0,1,0,none:one:none
OG0016827,0,1,0,none:one:none
OG0016828,0,1,0,none:one:none
OG0016829,0,1,0,none:one:none
OG0016830,0,1,0,none:one:none
OG0016831,0,1,0,none:one:none
OG0016832,0,1,0,none:one:none
OG0016833,0,1,0,none:one:none
OG0016834,0,1,0,none:one:none
OG0016835,0,1,0,none:one:none
OG0016836,0,1,0,none:one:none
OG0016837,0,1,0,none:one:none
OG0016838,0,1,0,none:one:none
OG0016839,0,1,0,none:one:none
OG0016840,0,1,0,none:one:none
OG0016841,0,1,0,none:one:none
OG0016842,0,1,0,none:one:none
OG0016843,0,1,0,none:one:none
OG0016844,0,1,0,none:one:none
OG0016845,0,1,0,none:one:none
OG0016846,0,1,0,none:one:none
OG0016847,0,1,0,none:one:none
OG0016848,0,1,0,none:one:none
OG0016849,0,1,0,none:one:none
OG0016850,0,1,0,none:one:none
OG0016851,0,1,0,none:one:none
OG0016852,0,1,0,none:one:none
OG0016853,0,1,0,none:one:none
OG0016854,0,1,0,none:one:none
OG0016855,0,1,0,none:one:none
OG0016856,0,1,0,none:one:none
OG0016857,0,1,0,none:one:none
OG0016858,0,1,0,none:one:none
OG0016859,0,1,0,none:one:none
OG0016860,0,1,0,none:one:none
OG0016861,0,1,0,none:one:none
OG0016862,0,1,0,none:one:none
OG0016863,0,1,0,none:one:none
OG0016864,0,1,0,none:one:none
OG0016865,0,1,0,none:one:none
OG0016866,0,1,0,none:one:none
OG0016867,0,1,0,none:one:none
OG0016868,0,1,0,none:one:none
OG0016869,0,1,0,none:one:none
OG0016870,0,1,0,none:one:none
OG0016871,0,1,0,none:one:none
OG0016872,0,1,0,none:one:none
OG0016873,0,1,0,none:one:none
OG0016874,0,1,0,none:one:none
OG0016875,0,1,0,none:one:none
OG0016876,0,1,0,none:one:none
OG0016877,0,1,0,none:one:none
OG0016878,0,1,0,none:one:none
OG0016879,0,1,0,none:one:none
OG0016880,0,1,0,none:one:none
OG0016881,0,1,0,none:one:none
OG0016882,0,1,0,none:one:none
OG0016883,0,1,0,none:one:none
OG0016884,0,1,0,none:one:none
OG0016885,0,1,0,none:one:none
OG0016886,0,1,0,none:one:none
OG0016887,0,1,0,none:one:none
OG0016888,0,1,0,none:one:none
OG0016889,0,1,0,none:one:none
OG0016890,0,1,0,none:one:none
OG0016891,0,1,0,none:one:none
OG0016892,0,1,0,none:one:none
OG0016893,0,1,0,none:one:none
OG0016894,0,1,0,none:one:none
OG0016895,0,1,0,none:one:none
